Company,Model,Display Height,Display Width,Display Size,Display Quality,Display Type,Processor Name,Processor Generation,Memory,Ram,Videocard,Videocard Storage,Illuminated keyboard,Price,Website index
Lenovo,Legion 5,1440.0,2560.0,15.6,QHD,,Ryzen 7,6800H,512.0,16.0,GeForce RTX3060,6,1.0,520000.0,3
Lenovo,IP1 15AMN7,1080.0,1920.0,15.6,FullHD,,Ryzen 3,7320U,256.0,8.0,Radeon Graphics,,0.0,175000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Ryzen 5,7520U,256.0,8.0,Radeon Graphics,,0.0,227000.0,3
Dell,Precision 5770,1080.0,1920.0,17.3,FullHD,,Core i7,12800H,512.0,32.0,Intel Iris Plus Graphics,,1.0,855000.0,3
Lenovo,IP Slim 3 15ABR8,1080.0,1920.0,15.6,FullHD,,Ryzen 7,7730U,1.0,16.0,Radeon Graphics,,0.0,301000.0,3
HP,Omen,1080.0,1920.0,15.6,FullHD,,Ryzen 7,6800H,512.0,16.0,GeForce RTX3060,6,0.0,579000.0,3
Dell,Alienware X14 R1,1080.0,1920.0,14.0,FullHD,,Core i7,12700H,512.0,16.0,GeForce RTX3060,6,0.0,737000.0,3
Dell,Latitude 5411,1080.0,1920.0,14.0,FullHD,,Core i7,10850H,512.0,32.0,Intel UHD Graphics,,0.0,338000.0,3
HP,Pavilion,1080.0,1920.0,15.6,FullHD,,Ryzen 7,5700U,512.0,16.0,Radeon Graphics,,0.0,278000.0,3
HP,,768.0,1366.0,15.6,HD,,Ryzen 7,5700U,512.0,16.0,Radeon Graphics,,0.0,274000.0,3
HP,,768.0,1366.0,15.6,HD,,Core i5,1135G7,256.0,8.0,Intel Iris Plus Graphics,,0.0,223000.0,3
HP,,768.0,1366.0,15.6,HD,,Core i7,1165G7,256.0,8.0,Intel Iris Plus Graphics,,0.0,264000.0,3
Asus,Creator,1800.0,2880.0,15.6,,,Core i9,13900H,1.0,16.0,GeForce RTX3050,4,0.0,625000.0,3
Asus,VivoBook Pro 16X,1080.0,1920.0,16.0,FullHD,,Core i7,12650H,1.0,32.0,GeForce RTX3060,6,0.0,625000.0,3
HP,Victus,1080.0,1920.0,15.6,FullHD,,Core i5,13420H,512.0,8.0,GeForce RTX3050,4,1.0,416000.0,3
Asus,ZenBook,2160.0,3456.0,14.0,UHD+,,Core i5,1240P,512.0,16.0,Intel Iris Plus Graphics,,1.0,431000.0,3
HP,ZBook Studio 16 Inch G9,2160.0,3456.0,16.0,UHD+,,Core i7,12800H,1.0,32.0,GeForce RTX A1000,4,1.0,740000.0,3
Dell,Inspiron 7620,1920.0,3072.0,16.0,,,Core i7,12700H,1.0,32.0,GeForce RTX3060,6,0.0,551000.0,3
Lenovo,IP Slim 3,1080.0,1920.0,15.6,FullHD,,Core i5,1335U,256.0,8.0,Intel Iris Plus Graphics,,0.0,246000.0,3
HP,Omen,1080.0,1920.0,16.0,FullHD,,Ryzen 9,5800HX,1.0,16.0,Radeon RX6600M,8,1.0,555000.0,3
Dell,Latitude 7440,1200.0,1920.0,14.0,FHD+,,Core i5,1340P,256.0,16.0,Intel iris Plus Graphics,,1.0,338000.0,3
Acer,Nitro 5,1440.0,2560.0,15.6,QHD,,Ryzen 7,6800H,1.0,16.0,GeForce RTX3070Ti,8,1.0,620000.0,3
Lenovo,LOQ 15APH8,1080.0,1920.0,15.6,FullHD,,Ryzen 7,7840HS,512.0,16.0,GeForce RTX4060,8,1.0,555000.0,3
MSI,Sword 15,1080.0,1920.0,15.6,FullHD,,Core i7,12650H,1.0,16.0,GeForce RTX3060,6,1.0,500000.0,3
Dell,XPS 9315,1200.0,1920.0,13.4,FHD+,,Core i7,1250U,512.0,16.0,Intel Iris Xe Graphics,,0.0,520000.0,3
Acer,Aspire,1080.0,1920.0,15.6,FullHD,,Core i3,1215U,512.0,8.0,Intel Iris Plus Graphics,,0.0,195000.0,3
Acer,Aspire,1080.0,1920.0,15.6,FullHD,,Ryzen 7,5700U,512.0,8.0,Radeon RX640,2,0.0,277000.0,3
Gigabyte,Aorus 15 X5LF,1080.0,1920.0,15.6,FullHD,,Core i5,13500H,512.0,8.0,GeForce RTX4050,6,0.0,499000.0,3
HP,,900.0,1600.0,17.3,HD+,,Athlon Gold,7220U,128.0,8.0,Radeon Graphics,,0.0,172000.0,3
Asus,Zenbook Pro 17,1080.0,1920.0,17.3,FullHD,,Ryzen 7,6800H,512.0,16.0,Radeon Graphics,,0.0,462000.0,3
MSI,Pulse GL66,1080.0,1920.0,15.6,FullHD,,Core i7,12700H,512.0,16.0,GeForce RTX3060,6,1.0,520000.0,3
Asus,VivoBook,1080.0,1920.0,14.0,FullHD,,Ryzen 7,4800H,256.0,16.0,Radeon Graphics,,1.0,277000.0,3
Dell,Precision 3480,1080.0,1920.0,14.0,FullHD,,Core i5,1335U,512.0,16.0,Intel Iris Plus Graphics,,1.0,348000.0,3
Asus,VivoBook,1080.0,1920.0,17.3,FullHD,,Core i3,1220P,512.0,8.0,Intel iris Plus Graphics,,0.0,245000.0,3
Asus,VivoBook,1200.0,1920.0,15.6,FHD+,,Ryzen 7,5800H,1.0,16.0,Radeon Graphics,,1.0,301000.0,3
Asus,VivoBook,1200.0,1920.0,15.6,FHD+,,Core i5,12500H,512.0,16.0,Intel Iris Plus Graphics,,0.0,292000.0,3
Asus,VivoBook,1200.0,1920.0,15.6,FHD+,,Ryzen 5,7530U,512.0,8.0,Radeon Graphics,,1.0,249000.0,3
Asus,VivoBook Pro 15,1080.0,1920.0,15.6,FullHD,,Ryzen 5,5600H,512.0,8.0,GeForce GTX1650,4,0.0,305000.0,3
Asus,VivoBook,1080.0,1920.0,15.6,FullHD,,Core i3,1215U,256.0,8.0,Intel Iris Plus Graphics,,0.0,209000.0,3
Asus,VivoBook,1080.0,1920.0,15.6,FullHD,,Core i3,1115G4,256.0,8.0,Intel Iris Plus Graphics,,0.0,199000.0,3
Asus,VivoBook,1080.0,1920.0,15.6,FullHD,,Core i3,1115G4,256.0,8.0,Intel Iris Plus Graphics,,0.0,199000.0,3
MSI,Katana GF76,1080.0,1920.0,17.3,FullHD,,Core i7,12700H,512.0,16.0,GeForce RTX3050Ti,4,0.0,470000.0,3
Apple,MacBook Air 15 MQKU3,1800.0,2880.0,15.3,,,,,256.0,8.0,,,0.0,578000.0,3
Apple,MacBook Air 15 MQKR3,1800.0,2880.0,15.3,,,,,256.0,8.0,,,1.0,578000.0,3
Apple,MacBook Air 15 MQKW3,1800.0,2880.0,15.3,,,,,256.0,8.0,,,1.0,578000.0,3
Apple,MacBook Air 15 MQKP3,1800.0,2880.0,15.3,,,,,256.0,8.0,,,1.0,578000.0,3
Lenovo,ThinkPad E15 Gen4,1080.0,1920.0,15.6,FullHD,,Core i7,1255U,512.0,16.0,Intel iris Plus Graphics,,1.0,413000.0,3
Lenovo,Legion Pro 7 16IRX8H,1600.0,2560.0,16.0,QHD,,Core i9,13900HX,1.0,16.0,GeForce RTX4080,12,1.0,1320000.0,3
LG,Gram 15,1600.0,2560.0,15.6,QHD,,Intel Core i7,1165G7,512.0,16.0,Intel Iris Plus Graphics,,0.0,445000.0,3
HP,Spectre X360,1920.0,3072.0,16.0,,,Intel Core i7,11390H,512.0,16.0,Intel Iris Plus Graphics,,1.0,799000.0,3
Apple,MacBook Pro 16 Z14V000GM,2234.0,3456.0,16.2,,,Apple M1,MAX,1.0,32.0,,,0.0,1269000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Intel Core i5,1235U,512.0,8.0,Intel Iris Plus Graphics,,0.0,249000.0,3
HP,ProBook 450 G9,1080.0,1920.0,15.6,FullHD,,Intel Core i5,1235U,512.0,8.0,GeForce MX570,2,1.0,338000.0,3
OMEN,By HP Gaming,1080.0,1920.0,16.1,FullHD,,Intel Core i5,13420H,512.0,16.0,GeForce RTX4050,6,1.0,483000.0,3
Microsoft,Surface Laptop 5,1600.0,2560.0,15.6,QHD,,Intel Core i7,1265U,512.0,16.0,Intel Iris Plus Graphics,,1.0,640000.0,3
Lenovo,IP Slim 3,1080.0,1920.0,15.6,FullHD,,Intel Core i3,1315U,256.0,8.0,Intel Iris Plus Graphics,,0.0,199000.0,3
MSI,Cyborg 15,1080.0,1920.0,15.6,FullHD,,Intel Core i7,12650H,512.0,8.0,GeForce RTX4060,8,0.0,600000.0,3
HP,ProBook X360 11 G7,768.0,1366.0,11.6,HD,,Intel,N5100,128.0,4.0,Intel UHD Graphics,,0.0,116000.0,3
MSI,Raider GE77HX,1440.0,2560.0,17.3,QHD,,Intel Core i7,12800HX,1.0,16.0,GeForce RTX 3070Ti,8,1.0,768000.0,3
Lenovo,IP Slim 3 15AMN8,1080.0,1920.0,15.6,FullHD,,Ryzen 7,7520U,512.0,8.0,radeon Graphics,,0.0,237000.0,3
Dell,Precision 3560,1080.0,1920.0,15.6,FullHD,,Intel Core i5,1145G7,512.0,16.0,Quadro T500,,1.0,355000.0,3
Apple,MacBook Pro MNWA3 M2 MAX,2234.0,3456.0,16.2,,,M2 MAX,CHIP,1.0,32.0,,,0.0,1380000.0,3
Dell,XPS 15 9520 Oled,2160.0,3456.0,15.6,UHD+,,Intel Core i9,12900HK,1.0,32.0,GeForce RTX 3050Ti,4,1.0,792000.0,3
Dell,Latitude 3190,768.0,1366.0,11.6,HD,,Intel,N4120,128.0,4.0,Intel UHD Graphics 600,,0.0,88000.0,3
Asus,VivoBook,1080.0,1920.0,15.6,FullHD,,Ryzen 5,4600H,512.0,16.0,Radeon,,0.0,277000.0,3
Asus,ZenBook Duo,1080.0,1920.0,14.0,FullHD,,Intel Core i7,1165G7,1.0,16.0,GeForce MX450,2,1.0,695000.0,3
Dell,Special Edition G15 5521,1600.0,2560.0,15.6,QHD,,Intel Core i9,12900H,1.0,16.0,GeFOrce RTX3070Ti,8,0.0,770000.0,3
Dell,Alienware M15 R7,1080.0,1920.0,15.6,FullHD,,Intel Core i9,12900H,1.0,16.0,GeForce RTX3070Ti,8,1.0,815000.0,3
Acer,Predator Triton 300SE,1200.0,1920.0,14.0,FHD+,,Intel COre i7,12700H,512.0,16.0,GeForce RTX3060,6,0.0,557000.0,3
Dell,Inspiron 16 Plus 7620,1964.0,3024.0,16.0,,,Core i7,12700H,1.0,40.0,Intel Iris Xe Graphics,,1.0,477000.0,3
Acer,Swift 3,1600.0,2560.0,13.3,QHD,,Core i5,1135G7,512.0,8.0,Geforce MX350,2,1.0,301000.0,3
MSI,Katana GF76,1080.0,1920.0,17.3,FullHD,,Core i7,12700H,512.0,16.0,GeForce RTX3060,6,0.0,681000.0,3
Samsung,GalaxyBook 3 360,1080.0,1920.0,15.6,FullHD,,Core i7,1360P,512.0,16.0,Intel Iris Plus Graphics,,0.0,718000.0,3
Dell,Alienware M15 R7,1440.0,2560.0,15.6,QHD,,Core i9,12900H,1.0,32.0,GeForce RTX3080,10,1.0,1055000.0,3
MSI,Stealth GS66,1440.0,2560.0,15.6,QHD,,Core i9,12900H,1.0,64.0,GeForce RTX3080,10,1.0,1162000.0,3
MSI,Raider GE67HX,1440.0,2560.0,15.6,QHD,,Core i9,12900HX,1.0,32.0,GeForce RTX3080Ti,16,1.0,1255000.0,3
Asus,VivoBook,1080.0,1920.0,15.6,FullHD,,Core i5,1035G1,256.0,8.0,Intel UHD Graphics,,0.0,255000.0,3
HP,Victus,1080.0,1920.0,16.1,FullHD,,Core i7,12700H,512.0,16.0,RTX3060,6,1.0,579000.0,3
HP,,768.0,1366.0,15.6,HD,,Ryzen 5,5500U,256.0,8.0,Radeon Graphics,,0.0,227000.0,3
HP,,768.0,1366.0,15.6,HD,,Core i7,1165G7,512.0,8.0,GeForce MX450,2,0.0,299000.0,3
Asus,VivoBook,1200.0,1920.0,15.6,FHD+,,Ryzen 7,5800H,512.0,16.0,Radeon Graphics,,0.0,385000.0,3
HP,Pavilion,1080.0,1920.0,15.6,FullHD,,Core i7,1165G7,512.0,8.0,Intel Iris Plus Graphics,,1.0,329000.0,3
MSI,Raider GE66 12UHS,1440.0,2560.0,15.6,QHD,,Core i7,12700H,1.0,32.0,GeForce RTX3080Ti,16,0.0,1111000.0,3
Dell,G7 7620,1600.0,2560.0,16.0,QHD,,Core i7,12700H,512.0,16.0,GeForce RTX3050Ti,4,1.0,499000.0,3
Asus,TUF Gaming,1080.0,1920.0,15.6,FullHD,,Ryzen 5,4600H,512.0,8.0,GeForce GTX1650,4,0.0,342000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Core i3,1215U,256.0,4.0,Intel Iris Plus Graphics,,0.0,163000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Core i5,1235U,512.0,8.0,Intel Iris Plus Graphics,,0.0,264000.0,3
Asus,VivoBook X1500E,1080.0,1920.0,15.6,FullHD,,Core i5,1135G7,512.0,8.0,Intel Iris Plus Graphics,,0.0,235000.0,3
Microsoft,Surface Laptop Studio,1600.0,2560.0,14.4,QHD,,Core i7,11370H,512.0,16.0,GeForce RTX3050Ti,4,1.0,755000.0,3
MSI,Vector GP76,1080.0,1920.0,17.3,FullHD,,Core i7,12650H,1.0,16.0,GeForce RTX3080Ti,16,1.0,999000.0,3
MSI,GF65 Thin,1080.0,1920.0,15.6,FullHD,,Core i7,10750H,512.0,32.0,GeForce GTX1660Ti,6,1.0,579000.0,3
MSI,Katana GF66,1080.0,1920.0,15.6,FullHD,,Core i7,12650H,512.0,16.0,GeForce RTX3050Ti,4,0.0,555000.0,3
MSI,GF63 Thin,1080.0,1920.0,15.6,FullHD,,Core i5,11400H,256.0,8.0,Geforce RTX3050,4,1.0,375000.0,3
HP,,1080.0,1920.0,14.0,FullHD,,Ryzen 5,5500U,256.0,8.0,Radeon Graphics,,0.0,209000.0,3
Lenovo,Legion 5 Pro 16IAH7H,1600.0,2560.0,16.0,QHD,,Core i7,12700H,1.0,32.0,GeForce RTX3070,8,0.0,940000.0,3
Acer,Aspire 3,1080.0,1920.0,15.6,FullHD,,Core i7,1255U,256.0,8.0,Intel Iris Plus Graphics,,0.0,299000.0,3
MSI,Katana GF76,1080.0,1920.0,17.3,FullHD,,Core i7,12700H,512.0,16.0,GeForce RTX3050Ti,4,1.0,530000.0,3
MSI,GF63 Thin,1080.0,1920.0,15.6,FullHD,,Core i5,11400H,512.0,8.0,GeForce GTX1650,4,1.0,335000.0,3
HP,,768.0,1366.0,15.6,HD,,Core i3,1215U,256.0,4.0,Intel Iris Plus Graphics,,0.0,159000.0,3
HP,,768.0,1366.0,15.6,HD,,Core i7,1255U,512.0,8.0,Intel Iris Plus Graphics,,0.0,315000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Core i7,1255U,512.0,8.0,GeForce MX550,2,0.0,329000.0,3
HP,ProBook 640 G8,1080.0,1920.0,14.0,FullHD,,Core i7,1165G7,128.0,8.0,Intel Iris Plus Graphics,,0.0,310000.0,3
HP,Envy,1080.0,1920.0,15.6,FullHD,,Core i7,1255U,512.0,16.0,Intel Iris Plus Graphics,,1.0,390000.0,3
ASUS,ROG Strix Scar,1080.0,1920.0,15.6,FullHD,,Ryzen 9,5900HX,1.0,32.0,GeForce RTX3080,8,1.0,845000.0,3
Apple,MacBook Pro MNWD3,2234.0,3456.0,16.2,,,Apple M2,Pro,1.0,16.0,,,0.0,1094000.0,3
Apple,MacBook Pro MNW93,2234.0,3456.0,16.2,,,Apple M2,Pro,1.0,16.0,,,0.0,1094000.0,3
Apple,MacBook Pro MNWC3,2234.0,3456.0,16.2,,,Apple M2,Pro,512.0,16.0,,,0.0,955000.0,3
Apple,MacBook Pro MNW83,2234.0,3456.0,16.2,,,Apple M2,Pro,512.0,16.0,,,0.0,955000.0,3
Apple,MacBook Pro MPHJ3,1964.0,3024.0,14.2,,,Apple M2,Pro,1.0,16.0,,,0.0,995000.0,3
Apple,MacBook Pro MPHF3,1964.0,3024.0,14.2,,,Apple M2,Pro,1.0,16.0,,,0.0,995000.0,3
Apple,MacBook Pro MPHH3,1964.0,3024.0,14.2,,,Apple M2,Pro,512.0,16.0,,,0.0,793000.0,3
Apple,MacBook Pro MPHE3,1964.0,3024.0,14.2,,,Apple M2,Pro,512.0,16.0,,,0.0,793000.0,3
HP,Envy,1080.0,1920.0,15.6,FullHD,,Ryzen 7,5825U,512.0,8.0,Radeon Graphics,,1.0,329000.0,3
Dell,Precision 5760,1200.0,1920.0,17.3,FHD+,,Core i7,11850H,512.0,32.0,GeForce RTX A2000,4,1.0,955000.0,3
Acer,Swift 3,1080.0,1920.0,14.0,FullHD,,Core i7,1165G7,512.0,8.0,Iris Xe Graphics,,0.0,347000.0,3
Acer,Swift 3,1080.0,1920.0,14.0,FullHD,,Core i5,1135G7,512.0,8.0,Iris Xe Graphics,,1.0,288000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Core i3,1115G4,256.0,8.0,Intel Iris Plus Graphics,,0.0,194000.0,3
MSI,Katana GF66,1080.0,1920.0,15.6,FullHD,,Core i7,12650H,512.0,16.0,Geforce RTX3050,4,1.0,545000.0,3
MSI,Modern 15,1080.0,1920.0,15.6,FullHD,,Core i5,1235U,512.0,8.0,Intel Iris Plus Graphics,,1.0,299000.0,3
Lenovo,IP 1 15IAU7,1080.0,1920.0,15.6,FullHD,,Core i3,1215U,512.0,8.0,Intel Iris Plus Graphics,,0.0,190000.0,3
Lenovo,IP 3 17IAU7,1080.0,1920.0,17.3,FullHD,,Core i3,1215U,512.0,8.0,Intel Iris Plus Graphics,,0.0,265000.0,3
Lenovo,IP 3 15IAU7,1080.0,1920.0,15.6,FullHD,,Core i5,1235U,256.0,8.0,Intel Iris Plus Graphics,,0.0,231000.0,3
Dell,Precision 7670,1200.0,1920.0,16.0,FHD+,,Core i7,12850HX,256.0,64.0,Geforce RTX A3000,12,1.0,950000.0,3
Acer,Predator Triton 300,1080.0,1920.0,15.6,FullHD,,Core i7,11800H,512.0,16.0,GeForce RTX3060,6,1.0,599000.0,3
MSI,Summit E16 Flip,1200.0,1920.0,16.0,FHD+,,Core i7,1280P,1.0,16.0,Intel Iris Plus Graphics,,1.0,769000.0,3
MSI,GF63 Thin,1080.0,1920.0,15.6,FullHD,,Core i5,11400H,256.0,16.0,Geforce RTX3050,4,0.0,445000.0,3
HP,,768.0,1366.0,15.6,HD,,Ryzen 7,5700U,512.0,16.0,Radeon Graphics,,0.0,292000.0,3
Asus,VivoBook X515E,1080.0,1920.0,15.6,FullHD,,Core i7,1165G7,512.0,8.0,GeForce MX330,2,1.0,342000.0,3
HP,ProBook 450 G9,1080.0,1920.0,15.6,FullHD,,Core i7,1255U,512.0,12.0,Intel Iris Plus Graphics,,0.0,398000.0,3
HP,ProBook 450 G9,1080.0,1920.0,15.6,FullHD,,Core i5,1235U,256.0,8.0,Intel Iris Plus Graphics,,1.0,296000.0,3
HP,EliteBook 640 G9,1080.0,1920.0,14.0,FullHD,,Core i5,1245U,256.0,16.0,Intel Iris Plus Graphics,,1.0,274000.0,3
Asus,VivoBook,1080.0,1920.0,14.0,FullHD,,Core i7,1165G7,512.0,8.0,Intel Iris Plus Graphics,,0.0,370000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Ryzen 7,5700U,256.0,8.0,Radeon Graphics,,0.0,287000.0,3
Lenovo,IdeaPad Gaming 3 15IHU6,1080.0,1920.0,15.6,FullHD,,Core i5,11300H,256.0,8.0,GeForce GTX1650,4,0.0,329000.0,3
Dell,Inspiron 7506,1080.0,1920.0,15.6,FullHD,,Core i5,1135G7,256.0,8.0,Intel Iris Plus Graphics,,1.0,345000.0,3
Microsoft,Surface Laptop 4,1440.0,2560.0,13.5,QHD,,Core i7,1185G7,256.0,16.0,Intel Iris Plus Graphics,,1.0,598000.0,3
Asus,VivoBook K3400P OLED,1800.0,2880.0,14.0,,,Core i7,11370H,512.0,8.0,GeForce GTX1650,4,0.0,394000.0,3
Dell,Precision 7670,1200.0,1920.0,16.0,FHD+,,Core i9,12950HX,2.0,64.0,GeForce RTX A4500,16,1.0,1415000.0,3
Lenovo,Flex 5 16IAU7,1200.0,1920.0,16.0,FHD+,,Core i7,1255U,512.0,16.0,Intel Iris Plus Graphics,,1.0,429000.0,3
Dell,Inspiron 15 7620 (2 In 1),1200.0,1920.0,16.0,FHD+,,Core i7,1260P,512.0,16.0,Intel Iris Plus Graphics,,1.0,462000.0,3
Asus,TUF Gaming F15,1080.0,1920.0,15.6,FullHD,,Core i7,12650H,512.0,16.0,GeForce RTX3070,8,1.0,607000.0,3
Asus,ROG Strix G15,1080.0,1920.0,15.6,FullHD,,Ryzen 9,6900HX,1.0,16.0,GeForce RTX3060,6,0.0,740000.0,3
Dell,XPS 9520,1200.0,1920.0,15.6,FHD+,,Core i7,12700H,512.0,32.0,Geforce RTX3050,4,0.0,648000.0,3
HP,,768.0,1366.0,14.0,HD,,Core i5,1135G7,256.0,8.0,Intel Iris Plus Graphics,,0.0,227000.0,3
HP,,768.0,1366.0,15.6,HD,,Core i3,1215U,256.0,8.0,Intel Iris Plus Graphics,,0.0,169000.0,3
HP,,900.0,1600.0,17.3,HD+,,Core i7,1165G7,1.0,16.0,Intel Iris Plus Graphics,,1.0,348000.0,3
HP,Pavilion X360,1080.0,1920.0,14.0,FullHD,,Core i5,1235U,512.0,8.0,Intel Iris Plus Graphics,,0.0,297000.0,3
Asus,VivoBook,1080.0,1920.0,14.0,FullHD,,Ryzen 5,5500U,256.0,8.0,Radeon Graphics,,1.0,295000.0,3
MSI,GF63 Thin,1080.0,1920.0,15.6,FullHD,,Core i5,11400H,512.0,8.0,Geforce RTX3050,4,0.0,419000.0,3
Lenovo,IdeaPad 5 Pro 16IHU6,1440.0,2560.0,16.0,QHD,,Core i5,11300H,512.0,8.0,MX450,2,1.0,277000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Core i5,10210U,256.0,8.0,GeForce MX110,2,0.0,245000.0,3
Lenovo,ThinkPad X1 Carbon Gen. 9,1200.0,1920.0,14.0,FHD+,,Core i5,1145G7,256.0,8.0,Intel Iris Plus Graphics,,0.0,462000.0,3
Asus,ZenBook Q409Z,1080.0,1920.0,14.0,FullHD,,Core i5,1240P,256.0,8.0,Intel Iris Plus Graphics,,1.0,345000.0,3
Dell,XPS 15 9520,1200.0,1920.0,15.6,FHD+,,Core i5,12500H,512.0,16.0,Intel Iris Plus Graphics,,1.0,514000.0,3
HP,Victus,1080.0,1920.0,15.6,FullHD,,Core i5,12450H,512.0,8.0,GeForce GTX1650,4,1.0,310000.0,3
Dell,XPS 15 9520,1200.0,1920.0,15.6,FHD+,,Core i5,12500H,512.0,16.0,Intel Iris Plus Graphics,,0.0,514000.0,3
Dell,XPS 9310 Touch,2160.0,3840.0,13.4,4K,,Core i7,1165G7,256.0,8.0,Intel Xe Graphics,,1.0,496000.0,3
Asus,ROG Strix G15,1080.0,1920.0,15.6,FullHD,,Ryzen 9,5980HX,512.0,16.0,Radeon RX6800M,12,0.0,635000.0,3
Dell,Vostro 3400,1080.0,1920.0,14.0,FullHD,,Core i5,1135G7,256.0,8.0,Intel Iris Plus Graphics,,0.0,345000.0,3
Acer,Nitro 5,1080.0,1920.0,15.6,FullHD,,Core i5,11400H,256.0,8.0,GeForce GTX1650,4,1.0,370000.0,3
MSI,Modern 15,1080.0,1920.0,15.6,FullHD,,Core i7,1195G7,512.0,8.0,Intel Iris Plus Graphics,,0.0,345000.0,3
MSI,Modern 15,1080.0,1920.0,15.6,FullHD,,Core i7,1195G7,512.0,8.0,Intel Iris Plus Graphics,,0.0,379000.0,3
Dell,Vostro 3510,1080.0,1920.0,15.6,FullHD,,Core i5,1135G7,256.0,4.0,Intel Iris Plus Graphics,,0.0,225000.0,3
MSI,Modern 15,1080.0,1920.0,15.6,FullHD,,Core i3,1115G4,256.0,8.0,Intel Iris Plus Graphics,,0.0,279000.0,3
Asus,ZenBook,1080.0,1920.0,14.0,FullHD,,Ryzen 7,5800H,512.0,16.0,Radeon Graphics,,1.0,413000.0,3
HP,,1080.0,1920.0,15.6,FullHD,,Core i5,1135G7,256.0,8.0,Intel Iris Plus Graphics,,0.0,245000.0,3
Acer,Predator Helios 300,1080.0,1920.0,15.6,FullHD,,Core i7,12700H,512.0,16.0,GeForce RTX3060,6,0.0,533000.0,3
MSI,Katana GF66,1080.0,1920.0,15.6,FullHD,,Core i7,12650H,512.0,16.0,Geforce RTX3050Ti,4,1.0,479000.0,3
MSI,GF63 Thin,768.0,1366.0,15.6,HD,,Core i5,11400H,256.0,8.0,Geforce RTX3050,4,1.0,370000.0,3
Acer,Aspire,900.0,1600.0,17.3,HD+,,Intel,N6000,512.0,20.0,Intel Iris Plus Graphics,,0.0,255000.0,3
Lenovo,ThinkBook Plus,1080.0,1920.0,13.3,FullHD,,Core i5,10210U,256.0,8.0,Intel UHD Graphics,,1.0,365000.0,3
MSI,Katan GF66,1080.0,1920.0,15.6,FullHD,,Core i7,12650H,512.0,8.0,GeForce RTX3050,4,1.0,499000.0,3
Dell,Inspiron 3511,1080.0,1920.0,15.6,FullHD,,Core i7,1165G7,512.0,12.0,Intel Iris Plus Graphics,,0.0,399000.0,3
Asus,VivoBook K3500P,1080.0,1920.0,15.6,FullHD,,Core i5,11300H,512.0,8.0,Intel Iris Plus Graphics,,1.0,450000.0,3
Lenovo,IP3 15ITL05,1080.0,1920.0,15.6,FullHD,,Core i3,1115G4,256.0,8.0,Intel Iris Plus Graphics,,0.0,189000.0,3
Acer,Swift 3,1080.0,1920.0,14.0,FullHD,,Core i7,1165G7,256.0,8.0,Iris Xe Graphics,,1.0,338000.0,3
HP,,1080.0,1920.0,17.3,FullHD,,Ryzen 7,5700U,256.0,8.0,Radeon Graphics,,0.0,319000.0,3
HP,Envy X360,1080.0,1920.0,15.6,FullHD,,Core i5,1135G7,256.0,8.0,Intel UHD Graphics,,1.0,335000.0,3
Apple,MacBook Pro 14 2021 MKGQ3,1964.0,3024.0,14.2,,,M1 Pro,Chip,1.0,16.0,,,0.0,873000.0,3
Apple,MacBook Pro 16 MK1F3,2234.0,3456.0,16.2,,,M1 Pro,Chip,1.0,16.0,,,0.0,905000.0,3
Apple,MacBook Pro MK1E3,2234.0,3456.0,16.2,,,Apple M1,Pro,512.0,16.0,,,0.0,825000.0,3
Apple,MacBook Pro MKGP3,1964.0,3024.0,14.2,,,Apple M1,Pro,512.0,16.0,,,0.0,705000.0,3
Apple,MacBook Pro 16 2021 MK1A3 M1 MAX,2234.0,3456.0,16.2,,,M1 MAX,Chip,1.0,32.0,,,0.0,1269000.0,3
Apple,MacBook Pro 16 2021 MK193,2234.0,3456.0,16.2,,,M1 Pro,Chip,1.0,16.0,,,0.0,898000.0,3
Dell,Latitude 3510,1080.0,1920.0,15.6,FullHD,,Core i5,10210U,256.0,8.0,Intel UHD Graphics,,0.0,222000.0,3
Lenovo,IP3 14ITL6,1080.0,1920.0,14.0,FullHD,,Core i7,1165G7,512.0,8.0,Intel Iris Plus Graphics,,0.0,291000.0,3
Apple,MacBook Pro 16 2021 MK183,2234.0,3456.0,16.2,,,M1 Pro,Chip,512.0,16.0,,,0.0,795000.0,3
Acer,Predator Helios,1080.0,1920.0,15.6,FullHD,,Core i9,11900H,512.0,16.0,GeForce RTX3060,6,1.0,648000.0,3
Asus,VivoBook X712JA,1080.0,1920.0,17.3,FullHD,,Core i5,1035G1,256.0,12.0,Intel UHD Graphics,,0.0,260000.0,3
MSI,GF63 Thin,1080.0,1920.0,15.6,FullHD,,Core i5,10500H,256.0,8.0,GeForce GTX1650,4,1.0,295000.0,3
Dell,Inspiron 3493,768.0,1366.0,14.0,HD,,Core i5,1035G4,128.0,4.0,Intel UHD Graphics,,0.0,213000.0,3
Acer,Aspire,1080.0,1920.0,15.6,FullHD,,Core i3,1215U,512.0,8.0,Intel Iris Plus Graphics,,0.0,195000.0,1
